scenario,building,city,climate_type,decade,metric,label,role,family,subfamily,unit,analysis_tier,failure_relevant,year_start,year_end,n_years,metric_value_mean,metric_value_sd,delta_abs_mean,delta_log_mean,delta_std_mean,breach_frequency_pct
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2095,2100,6,736.6583333333333,60.45676187711899,309.44633333333337,0.5418928760275358,6.892463533801883,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2095,2100,6,82.38081333333334,2.5716575599536378,6.866097333333339,0.08661719838661523,3.9856466394663688,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2095,2100,6,215.88888888888536,25.006591723574765,88.90555555555098,0.5249376219465213,6.770085490169312,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2095,2100,6,1.5,0.8366600265340756,0.6999999999999998,-1.6173441713059244,1.1666666666666663,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2095,2100,6,2879.3816666666667,165.54130498660047,-530.5423333333334,-0.17044853091412757,-3.8668567491449433,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2095,2100,6,209.72264833333335,5.840895536355422,-5.341413666666672,-0.025477296294792673,-0.8902254955499278,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2095,2100,6,238.91833333333332,29.709078354379614,-59.53166666666666,-0.22840504939692666,-3.459823073206065,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2095,2100,6,0.6666666666666666,1.632993161855452,0.6666666666666666,2.5336341948473557,1.462620681947052,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2095,2100,6,71.3832221297485,1.2075969495215961,6.122228635863837,0.0895491599293905,3.6549020848561944,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2095,2100,6,1.3333333333333333,1.3662601021279464,1.3333333333333333,11.743975233489872,2.3054131596460032,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2095,2100,6,8.248516666666667,1.921732018171802,1.7266966666666665,0.2097257635560101,1.9326396885167714,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2095,2100,6,0.9112833333333333,0.037734462586164745,0.02564333333333335,0.027841122225881393,0.7570394180994829,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2095,2100,6,28.992269117949565,0.7023440893676929,3.9572774379790556,0.14651134425903098,4.318020519786035,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2095,2100,6,1312.6333333333334,123.70042306583538,-36.926666666666584,-0.03135473627651327,-0.31036850643844066,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2095,2100,6,26.911280213949684,0.03772825227003224,0.025647409549654537,0.0009526716225319495,0.7568989676699509,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Toronto,Dfa,2095-2100,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2095,2100,6,24.34305,0.5986436761546885,2.694850000000001,0.11707167784799662,6.996055470018761,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2025,2034,10,7476.666666667265,2385.7757492955693,0.0,-0.04466390284268993,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2025,2034,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2025,2034,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2025,2034,10,76606.6666666728,11353.247467229226,-2.1827872842550277e-12,-0.010676349982426992,-1.7763568394002506e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2025,2034,10,11.114859113394152,0.9380909060354243,-3.552713678800501e-16,-0.0030933493674877967,-3.9968028886505636e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2025,2034,10,114.955,58.92821475697736,1.4210854715202005e-15,-0.11046848378917136,4.4408920985006264e-17,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2025,2034,10,12.877052,1.9358693209213393,8.881784197001252e-16,-0.009385015984553834,4.884981308350689e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2025,2034,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2025,2034,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2025,2034,10,2628.0099999999998,290.6332944909558,1.3642420526593923e-13,-0.005834162349792571,4.884981308350689e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2025,2034,10,209.88170599999998,5.00781988829959,-1.1368683772161604e-14,-0.0002548304617667974,-2.4202861936828413e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2025,2034,10,338.25,71.46402840279545,5.684341886080802e-15,-0.02272562596276373,6.661338147750939e-17,20.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2025,2034,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2025,2034,10,60.58979250262671,1.8145798941635316,1.4210854715202005e-15,-0.00039946685778451395,8.437694987151189e-16,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2025,2034,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2025,2034,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2025,2034,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2025,2034,10,19.243934788607184,0.8806201397828941,-1.0658141036401502e-15,-0.0009227314223331895,-1.2656542480726785e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2025,2034,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2025,2034,10,25.530598562209903,0.15578934280800114,0.0,-1.6695285978940434e-05,2.2204460492503132e-17,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2025-2034,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2025,2034,10,17.81351,0.9987254549341037,-1.4210854715202005e-15,-0.0013953318814690086,-1.4654943925052066e-15,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2035,2044,10,9795.555555556339,1689.8877203959548,2318.8888888890747,0.25614357400380944,1.0245403452680955,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2035,2044,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2035,2044,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2035,2044,10,70963.88888889457,11702.486677816232,-5642.777777778232,-0.08921825661537319,-0.5239038480537215,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2035,2044,10,11.763415429984715,0.7941887901828119,0.6485563165905617,0.054672850683716676,0.7287549419501488,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2035,2044,10,171.989,37.395072001535176,57.034000000000006,0.37973129488852475,1.0202093333040616,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2035,2044,10,14.905852,1.8747865361084,2.0288000000000004,0.1394309743290842,1.104693870193025,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2035,2044,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2035,2044,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2035,2044,10,2448.355,271.81502089349885,-179.65499999999983,-0.07654985115890511,-0.6515874170950372,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2035,2044,10,206.39518400000003,5.508366592928736,-3.4865220000000052,-0.01706947209686218,-0.7338756104258419,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2035,2044,10,305.451,63.414139932142376,-32.799,-0.12362400752241909,-0.4837843937897642,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2035,2044,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2035,2044,10,59.63748526291347,1.6776912600794893,-0.952307239713243,-0.016194655412075144,-0.5531968987143069,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2035,2044,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2035,2044,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2035,2044,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2035,2044,10,19.67039066942529,0.6608751860196882,0.4264558808181075,0.02140338554369583,0.5104629658258041,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2035,2044,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2035,2044,10,25.65844118685258,0.08110584147972565,0.1278426246426772,0.004990438516377616,0.8650011368729436,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2035-2044,summer_mean_drybulb_c,Summer mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2035,2044,10,18.84124,0.5977200835024904,1.0277299999999994,0.0556395632095041,1.0847050453584632,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,annual_cooling_electricity_kwh,Annual cooling electricity,response,building_responses,energy_burden,kWh,supporting,False,2045,2054,10,10782.500000000862,1516.517454108231,3305.8333333335986,0.35695307450085173,1.4605959090842842,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,annual_edh_c_h,Annual EDH,response,building_responses,habitability,C h,main,True,2045,2054,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,annual_ghi_kwh_m2,Annual GHI,driver,climate_drivers,solar_burden,kWh/m2,main,False,2045,2054,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,annual_heating_electricity_kwh,Annual heating electricity,response,building_responses,energy_burden,kWh,supporting,False,2045,2054,10,64218.33333333847,6282.993872569808,-12388.333333334327,-0.18075631015475918,-1.1501951272767483,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,annual_mean_drybulb_c,Annual mean dry-bulb temperature,driver,climate_drivers,thermal_shift,C,main,False,2045,2054,10,12.231425894216118,0.4654825018777504,1.1165667808219655,0.09507416644074325,1.2546382460955552,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,cdd_18,Cooling degree days,driver,climate_drivers,demand_background,degree-days,main,False,2045,2054,10,179.589,38.759397555804306,64.634,0.4237647866381181,1.156156153325643,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,cooling_peak_demand_kw,Cooling peak demand,response,building_responses,operational_adequacy,kW,main,False,2045,2054,10,17.965099000000002,3.2743282412001875,5.088047000000001,0.3180681628273444,2.770472364034902,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,cooling_setpoint_not_met_occupied_hours,Cooling setpoint not met occupied hours,response,building_responses,operational_adequacy,h,main,True,2045,2054,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,daily_edh_exceedance_days,Daily EDH exceedance days,response,building_responses,habitability,days,main,True,2045,2054,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,hdd_18,Heating degree days,driver,climate_drivers,demand_background,degree-days,main,False,2045,2054,10,2285.1169999999997,149.793474049365,-342.89299999999974,-0.14177180706659004,-1.2436323186661582,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,heating_peak_demand_kw,Heating peak demand,response,building_responses,operational_adequacy,kW,main,False,2045,2054,10,208.69602700000002,4.829339247918913,-1.1856790000000017,-0.005908086830774284,-0.24957275470916346,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,heating_unmet_hours,Heating unmet hours,response,building_responses,operational_adequacy,h,main,True,2045,2054,10,266.552,38.49860626625911,-71.69800000000001,-0.24817004029304676,-1.057543628340453,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,heatwave_days,Heatwave days,driver,climate_drivers,persistence_heatwave,days,main,False,2045,2054,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,indoor_rh_max_pct,Indoor RH max,response,building_responses,durability,%,supplementary,False,2045,2054,10,60.702522758002296,1.323926134588459,0.11273025537558823,0.0016434073969834983,0.0654851974913323,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,maximum_consecutive_hot_days,Maximum consecutive hot days,driver,climate_drivers,persistence_heatwave,days,main,False,2045,2054,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,maximum_daily_edh_k_h,Maximum daily EDH,response,building_responses,habitability,K h,main,True,2045,2054,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,maximum_delta_t_k,Maximum delta_t,response,building_responses,habitability,K,main,False,2045,2054,10,0.0,0.0,0.0,0.0,0.0,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,maximum_wetbulb_c,Maximum wet-bulb temperature,driver,climate_drivers,humid_heat_stress,C,main,False,2045,2054,10,20.54105956221718,0.71445311261883,1.2971247736099965,0.06469612695242843,1.5526439867890995,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,peak_ghi_w_m2,Peak GHI,driver,climate_drivers,solar_burden,W/m2,main,False,2045,2054,10,0.0,0.0,0.0,0.0,,0.0
CORDEX_CMIP5_REMO2015_rcp85,office,Vancouver,Cfb,2045-2054,peak_operative_temperature_c,Peak operative temperature,response,building_responses,habitability,C,main,False,2045,2054,10,25.724326774301517,0.12449021672813641,0.19372821209161586,0.007548878594437846,1.3107922664446732,0.0
