scenario,building,city,climate_type,year,decade,score_family,family_score,component_count,component_metrics,breached_component_count,breached_component_metrics,interpretation_note
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2064,2055-2064,habitability,2.8323326213243023,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2064,2055-2064,operational_adequacy,0.6746569371230043,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065,2065-2074,energy_burden_secondary,1.0879793163734257,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065,2065-2074,habitability,0.7992042721681096,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2065,2065-2074,operational_adequacy,1.1458907467698625,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2066,2065-2074,energy_burden_secondary,1.5761206493332496,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2066,2065-2074,habitability,0.8471932200542635,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2066,2065-2074,operational_adequacy,1.2219152380847584,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2067,2065-2074,energy_burden_secondary,0.8583657973853537,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2067,2065-2074,habitability,2.613866729515892,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2067,2065-2074,operational_adequacy,0.6725790807756261,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2068,2065-2074,energy_burden_secondary,2.121604617722902,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2068,2065-2074,habitability,3.4009869852141947,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2068,2065-2074,operational_adequacy,1.487931126843047,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2069,2065-2074,energy_burden_secondary,2.2746802970482825,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2069,2065-2074,habitability,2.7542540067129053,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2069,2065-2074,operational_adequacy,0.8046190871006432,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2070,2065-2074,energy_burden_secondary,3.8912080661780575,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2070,2065-2074,habitability,1.2495342993676186,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2070,2065-2074,operational_adequacy,2.103157164839392,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2071,2065-2074,energy_burden_secondary,1.8638057355574587,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2071,2065-2074,habitability,-0.13156992576050533,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2071,2065-2074,operational_adequacy,-0.17442116084905454,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2072,2065-2074,energy_burden_secondary,1.6864323293550332,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2072,2065-2074,habitability,0.5178496051847007,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2072,2065-2074,operational_adequacy,0.4784827127305964,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2073,2065-2074,energy_burden_secondary,2.080055504763154,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2073,2065-2074,habitability,0.36850669848899104,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2073,2065-2074,operational_adequacy,1.356765647999289,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2074,2065-2074,energy_burden_secondary,4.016341359594836,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2074,2065-2074,habitability,4.363097473140223,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2074,2065-2074,operational_adequacy,1.441601156128078,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075,2075-2084,energy_burden_secondary,3.2677283945130937,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075,2075-2084,habitability,0.9946125592305942,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2075,2075-2084,operational_adequacy,1.5878938434705716,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2076,2075-2084,energy_burden_secondary,3.551039889899434,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2076,2075-2084,habitability,6.561262646717542,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2076,2075-2084,operational_adequacy,2.4002873676521905,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2077,2075-2084,energy_burden_secondary,2.139341958343144,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2077,2075-2084,habitability,1.5412480893304208,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2077,2075-2084,operational_adequacy,0.24347695620442247,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2078,2075-2084,energy_burden_secondary,2.968380399387906,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2078,2075-2084,habitability,1.616846234021685,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2078,2075-2084,operational_adequacy,1.6822720818764856,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2079,2075-2084,energy_burden_secondary,3.812969385633975,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2079,2075-2084,habitability,3.5576345248234125,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2079,2075-2084,operational_adequacy,2.09140079107651,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2080,2075-2084,energy_burden_secondary,3.9087024295295283,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2080,2075-2084,habitability,1.7636059390814833,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2080,2075-2084,operational_adequacy,1.5541783593522343,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2081,2075-2084,energy_burden_secondary,2.6418189501604257,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2081,2075-2084,habitability,1.274875724917587,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2081,2075-2084,operational_adequacy,1.1035588705341874,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2082,2075-2084,energy_burden_secondary,4.58588007759276,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2082,2075-2084,habitability,6.270225905925069,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2082,2075-2084,operational_adequacy,2.8513254444286447,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2083,2075-2084,energy_burden_secondary,3.530629799322716,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2083,2075-2084,habitability,2.2155902589704612,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2083,2075-2084,operational_adequacy,1.6754160720704652,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2084,2075-2084,energy_burden_secondary,2.86244231020399,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2084,2075-2084,habitability,1.8643658772524345,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2084,2075-2084,operational_adequacy,1.3135547878202833,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085,2085-2094,energy_burden_secondary,2.996079808027735,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085,2085-2094,habitability,3.1141945145993493,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2085,2085-2094,operational_adequacy,1.2956923484637317,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2086,2085-2094,energy_burden_secondary,3.974549269366319,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2086,2085-2094,habitability,4.947791012287195,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2086,2085-2094,operational_adequacy,2.5461376019063113,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2087,2085-2094,energy_burden_secondary,4.449083875275002,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2087,2085-2094,habitability,1.2342902648105203,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2087,2085-2094,operational_adequacy,1.5209846030782384,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2088,2085-2094,energy_burden_secondary,2.9132245593770136,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2088,2085-2094,habitability,2.979556381422093,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2088,2085-2094,operational_adequacy,1.7300864560321052,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2089,2085-2094,energy_burden_secondary,5.09734722835455,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2089,2085-2094,habitability,4.222665406251956,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2089,2085-2094,operational_adequacy,3.0685770524058387,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2090,2085-2094,energy_burden_secondary,3.1630051916730313,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2090,2085-2094,habitability,1.1471711479425475,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2090,2085-2094,operational_adequacy,1.6752138069386457,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2091,2085-2094,energy_burden_secondary,4.451027693425166,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2091,2085-2094,habitability,5.011074012333418,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2091,2085-2094,operational_adequacy,1.8114708061251907,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2092,2085-2094,energy_burden_secondary,5.516483016983569,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2092,2085-2094,habitability,2.7883298139771737,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2092,2085-2094,operational_adequacy,3.312012064875988,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2093,2085-2094,energy_burden_secondary,4.008080132456643,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2093,2085-2094,habitability,2.9302609570643696,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2093,2085-2094,operational_adequacy,2.8147720694683507,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2094,2085-2094,energy_burden_secondary,3.656006070008266,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2094,2085-2094,habitability,2.3308693844133086,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2094,2085-2094,operational_adequacy,3.255130295713982,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095,2095-2100,energy_burden_secondary,4.714172075503558,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095,2095-2100,habitability,3.486120855078579,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2095,2095-2100,operational_adequacy,2.7843910808339705,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2096,2095-2100,energy_burden_secondary,6.147980938517957,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2096,2095-2100,habitability,4.176989562497555,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,annual_edh_c_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2096,2095-2100,operational_adequacy,4.675200109290137,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2097,2095-2100,energy_burden_secondary,2.8065575383867882,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2097,2095-2100,habitability,2.9119676970949726,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,1,maximum_daily_edh_k_h,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2097,2095-2100,operational_adequacy,2.1774583727067105,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,1,cooling_setpoint_not_met_occupied_hours,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2098,2095-2100,energy_burden_secondary,2.698918608321481,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2098,2095-2100,habitability,1.673973771857816,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2098,2095-2100,operational_adequacy,1.39888878588218,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2099,2095-2100,energy_burden_secondary,3.1965360547633526,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2099,2095-2100,habitability,0.49738997338476393,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2099,2095-2100,operational_adequacy,3.0925610381484763,3,cooling_peak_demand_kw; cooling_setpoint_not_met_occupied_hours; heating_unmet_hours,0,,
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2100,2095-2100,energy_burden_secondary,4.796784346885509,1,annual_cooling_electricity_kwh,0,,"Secondary overlay, not main resilience family"
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,Csb,2100,2095-2100,habitability,6.255994022062957,4,annual_edh_c_h; daily_edh_exceedance_days; maximum_daily_edh_k_h; maximum_delta_t_k,2,annual_edh_c_h; maximum_daily_edh_k_h,
